"id","stars","date","text","useful","funny","cool","business_id","user_id"
"hpIYDFjgF2ByL_0KWGqoYg",1,"2017-05-24 00:00:00","4 of the 6 drafts were out. Took a look at the bottled selection. Asked which of them was an IPA as I couldn't really see the cooler. \"I have no idea\". Good talk. She proceeded to talk video games with the one other person in the place.",0,0,0,"qnpvw-uQyRn9nlClWFK9aA","DrUdSck4QREx4oUwifhwUg"
"Jw2zpdy-rM4K8dupvu0Utg",4,"2012-12-19 00:00:00","Love this location!! 

Located in a plaza, Wild wings is the master place to get wings, yummy juicy and oh so full with flavour. You can get em' boneless or with bones. With many many flavour varieties. My all time Fave is lemon pepper, honey garlic or BBQ. They really have a imagination here as for flavours, pretty insane flavours. Like BBQ w/ blue cheese on top. Like who wouldve thought of that combo! The customer service here is really on point, they really care about your wild wing experience. Oh yeah and that poutine pic you see there, I ate that with much joy. The wings here are actually cooked throughly, no pink meat here! 

Been to other locations before, this one has to be one of my faves!",1,1,1,"qnpvw-uQyRn9nlClWFK9aA","TjsBbWAfwxWEXPxaLNv5SQ"
"JwBf04j_TKUmLhNHqH6a_A",5,"2017-07-21 00:00:00","Awesome improvement   New staff is both friendly and offers much better service.  Great wings and cold beer make this a great spot to kick back and chill with friends",0,0,0,"qnpvw-uQyRn9nlClWFK9aA","nFbR_uUtu0u62G65IY_Frw"
"Wt32E4mOu8IeeGrtgnBxGw",3,"2013-03-25 00:00:00","In the hockey season, my house becomes a meeting ground of loud ruckus guys who just inhale food like no tomorrow.  In one session, the guys decided to give me a break and do take out at a local wing place.  After searching online, we found Wild Wing with it's ridiculously HUGE flavour menu.  We called and ordered $50 worth of wings that allowed us to choose up to 5 flavours.  They told us to come pick it up in 45 minutes.

When the guys went to go grab it at the 45 minute mark and they noted that the wings seemed to be lukewarm instead of hot.  It's great that the store made it faster than the alloted 45 minute but not so good when you do pick up and it's not fresh.  For $50, you get a fairly large bucket of wings.  I would say we probably counted around 30 to 35 wings or so.  The wing size were medium.  Some were scrawnier than others but they were ok meat wise.

In terms of the flavours, we got naked lemon pepper, honey garlic, desperado (a hot maple bbq), texas honey, and spicy bbq.  From a spiciness perspective, the medium heat isn't so bad.  If anything, I would say they're on the tamer side so anyone who is really worried about heat level... these won't kill you.  From a flavour perspective, they were ok.  I did like the naked lemon pepper the most as weren't sauced and you just had the deep fried crunch with a citrus touch.  I found the sauced wings not great and it's possible from the fact they just sat in the sauce too long.  They weren't crispy under the sauce and some of the sweet ones (like texas honey) were just too sweet... almost cloying.

Overall, it's not a bad option but I think the superstore chicken wings are just as decent and considerably cheaper (especially when they have deals!)",0,1,0,"qnpvw-uQyRn9nlClWFK9aA","PGeiszoVusiv0wTHVdWklA"
"_dHjiGxhF_f4NDSy-bF3vQ",1,"2016-09-11 00:00:00","Service at this Place is getting worse and worse instead of serving the costumers all Female Server Are having smalltalk with boys... Go get urself  a Other Job!!! Left the Place After 20min of waiting if i could i would not give Even 1star!!!!!",0,0,0,"qnpvw-uQyRn9nlClWFK9aA","Rw39nws0uNobEP0Xbkxmtw"
"-0dPGpvlmOPOcjvYsW3VhQ",4,"2015-04-05 00:00:00","Once again with lobsterfest, I usually go for it every year but this time i felt it was special. Every thing we had was tasty. I didn't know if that's bcoz not many people came here on the game day (final four) and chefs were not too busy so that they were very focus on our dishes.  However it was  my great day. We got a free appetizer which was a bowl of garlic mussels.  I would say I really liked it but the side bread was too salty for us. We had wood-grilled lobster,  shrimp and salmon and  lobster lover's dream to share.  I usually don't feel craving for pasta but for this time I had to give the thumb up for the chefs. Awesome!",0,0,1,"TXiEgINSZ75d3EtvLvkc4Q","AmU-y6ZS3UyCZ1WXJhEAIA"
"-Kk5F488Qyr0o7LvLaXLvA",5,"2017-02-05 00:00:00","The food was great. A little bit salty, but one of the best meals I have had in a while. The staff was friendly and AMAZING! They made a little mistake serving me packs of hand towelettes instead of serving me crackers with my soup, but mistakes can happen. I highly recommend the clan chowder and, of course, the cheddar biscuits.",0,0,1,"TXiEgINSZ75d3EtvLvkc4Q","wvb4vwq7loygHJirHJF8TA"
"-LFKAdObHY1_fdZNLBxuOQ",2,"2015-08-10 00:00:00","Came in at dinner time and it was quite busy. After we were seated, a server came up and took the check off of the table left by the previous customer and stated that she would be right back. She then proceeded to pass our table without saying a word at least 5 times in the next 10 to 15 minutes. Finally another server, Alyssa, noticed we were sitting there and offered to get us something to drink while waiting for our server. When she returned with our Iced Teas, she stated that she was also ignored by our server when she mentioned us to her. Alyssa stated that she would be our server and the night improved from there. Red Lobster fare is Red Lobster fare, the service is what tips the event toward the favorable. This visit, between being ignored by our original server and not a sight of the manager makes us wonder if another visit would be worthwhile.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","7qPimkQ56doMPrWJxzgrEw"
"0gNiDPGKdqABnjueIHtM6Q",4,"2015-07-31 00:00:00","Shrimp fest, lobster fest, and now crab fest. We had the crab lovers dream and it was very good with a larger portion than expected. Good service all around and they kept the cheddar biscuits coming?",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","UpKyMVk02grOEJDPPsbZjQ"
"0oDFw85miK7UOK38t6cmWQ",4,"2017-07-25 00:00:00","Corporate dining at its finest.  First I want to comment on our server.  He was the best!  Attentive and informative; but he was never intrusive.  My lobster/shrimp, snow crab combo was very good.  However, the broccoli was terrible.  My wife had lobster tacos.  Which she said were very good, albeit the taco shells were borderline stale.  The cheesy biscuits were what I expected.  They are good!  After having coconut shrimp for an appetizer, a salad and a couple of those biscuits, I was borderline full.  Then came my combo.  It was good enough (disregarding the broccoli) that I found ample room to pack it all down.  Due to timing, we walked into the restaurant and were seated immediately.  I realize that Red Lobster is a chain; but they do a pretty good job of serving decent sea food.  We left happy.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","73cv3_SbKSUKl16cqcFCnQ"
"1q0Nk91aIFFTeNnU861Y3A",1,"2017-05-13 00:00:00","Ordered King Crab. The first two legs weren't split. I asked the waitress why. Those babies are sharp! I asked for something to open them. Got a tiny fork. Was bleeding after those two. She said they don't split them anymore because people complained they dried out. Guess what? All the rest were split. Never lie to a customer.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","8VFhyiwuf65gc1C5rQFwkg"
"2i0p61GkmZ957_oYoJBgNA",4,"2015-11-16 00:00:00","Went there for their all you can eat shrimp promotion.  Glad we made a reservation, as they were packed at 6:30 p.m. on Sat.  We were seated promptly.  Waitress was great.  When she delivered one order of shrimp to all, she took order for the next round as they are made fresh.  Cheesey biscuits are delish.  You get a smaller portion of smaller shrimp each time, but that's fine.  Get a good variety of recipes, garlic scampi, coconut, fried and alfredo.  Last year they had sriracha which were good too.  Good sides too, I had fresh green beans.  Even though it was busy, waitresses handled all of her tables well.",1,0,1,"TXiEgINSZ75d3EtvLvkc4Q","yjc8gNNBFcz7wqTKlKwjWg"
"3hs407bG-aS09EMkXxiPaw",5,"2014-09-16 00:00:00","We stopped here for dinner one night coming home from the Wisconsin Dells. There was no wait. We were seated immediately. We had 3 adults and 1 child in our party. The server was amazing. I think she was one of the best servers we have ever had in a restaurant. We all had different drinks which were kept full. Our cheddar biscuit basket was kept full. Everyone knows Red Lobster has the best cheddar biscuits. We all ordered different entrees. They were all brought out hot and were delicious. The manager stopped by to check on us. It was overall the best Red Lobster experience we have ever had.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","Vxa3i7Io9IiLPtMi8YzebA"
"6-O6_hW83wT6Pxww6YgjvQ",5,"2015-08-12 00:00:00","Food was great and in large amount! The bread they serve was Yummy and you can have as many pieces as you want. Worth price and definitely worth going! The waiter was so friendly and warm hearted! Pleasant experience!",1,0,2,"TXiEgINSZ75d3EtvLvkc4Q","4ZPKNYke1POscDLJ2vpAsA"
"68uQZ03w8f811ocuBJRcQA",2,"2015-12-16 00:00:00","Our food was better than I expected and came in a timely manner (for the most part). I'm giving a 2 star rating because the service was...awkward. Maybe Kelsey was having a rough night. I understand, it happens. In fact, most of our group has food service experience and agreed that some nights are harder than others. I wonder what happened to that poor girl today for her to be so short with our table to the point where we discussed asking for a different server. I would gladly visit this location again and hope that the service is more hospitable.",1,0,0,"TXiEgINSZ75d3EtvLvkc4Q","TSUV1w-KmOqQafbVInsbcw"
"8PPssyA7nthb8cjYVZcwNg",1,"2015-02-27 00:00:00","Where to start? It was surprisingly busy for a weeknight, but the wait for a table was still longer than it should have been. Multiple tables sat empty within view, but apparently they were low on wait staff so couldn't seat us.  That was frustrating. 
Once seated, our waitress was friendly and the bright spot of the evening.  The food and drinks are high priced, at least compared to typical restaurants like this. The beer selection was very poor.  No local taps are offered. The cheddar biscuits were heavily salted, almost to much to handle. We had the crab linguine, and it to was overly salted. The crab couldn't even be tasted, as the salt overwhelmed everything.  We had a lobster tail that was rubbery and also lacked flavor, except for salt.  All the food was terribly disappointing.  Overall, this made for a rather miserable and expensive evening. 
In Madison there are so many great choices for restaurants that I am amazed that people would even go to a place like this that is overpriced and serves food that is so bad.  I hope to never eat here again.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","G7TFHHqXglG5TsrBvJun7w"
"8RoZLcBP2gdS1Zf45lYU7w",3,"2015-07-14 00:00:00","Don't go here if you expect fresh seafood. This is pretty much similar to how Olive Garden calls themselves an Italian restaurant. The food is fried and greasy, and overpriced for the food that you get. The only thing that is craveable are the biscuits.",1,0,0,"TXiEgINSZ75d3EtvLvkc4Q","KbtcIPQdfmXToZV24trjVg"
"a51R1Y9oRFHpVwuNpcSK9A",3,"2015-08-14 00:00:00","My husband and I discovered we had never been to Red Lobster last night and were exhausted by Home Depot so we decided to give it a try.  First off, our waitress was fantastic! No regret not getting her name.  She was a cherry, knowledgable, polite woman in her in 40s.  She gave us the run down and made the experience worth having.  The food was expected from a chain.  Reliance on heavy cream and butter without much subtlety.  But, we didn't expect an expert chef or perfect food, so we were not disappointed.  I'm glad we went, has great service, and left with leftovers to feed us all day and night.",0,0,0,"TXiEgINSZ75d3EtvLvkc4Q","l6mGmPjWUZESNTGQAVS8MA"
